MemberCommentId,PreProcessedBody
72AB94DE-8FEE-47E9-830A-0E683DBF0B66,دیزاین دکور رستوران خوی بود اکر کمی رنگ‌های گرم‌تر بیشتر استفاده شود چاشنی گرم خوشمزه بود حچم غذا‌ها نسبت قیمت بسیار کم است پرس برنج تومان پیاله کوچک زیتون پرورده تومان برخورد پرسنل سرد بود مرغ شکم پر اصلا مزه نداشت مرغ ساده‌ای روش رب انار دانهانار ریخته بودن ظاهرا معنی مرغ شکم پر شمالی نمی‌دانند هیچ سبزی معطری پخت مرغ بکار نرفته بود قیمت بسیار بالا تومان مرغ وجود خالی بودن رستوران پیشنهاد‌های میز‌ها نشستن خوب نبود گاهی ایران جای مشتری صاحب رستوران جابجا می‌شود انگار ممنون باشیم رفتیم
7D7EB392-B562-4996-B5EF-0336C62177E0,محیط برخورد پرسنل عالی هست تنوع غذا‌ها نسبت پولی می‌گیرند کم هست صندلی هاشم اصلاً مناسب غذا خوردن نیست
6A865A28-356D-40C1-BB58-10F44DAD0F7F,کامنت ابان امتیازدهی اشتباه فاجعه باری کردم استاتیرا اصلا نمی‌خواستم ستاره بدم چون همه همونطور نوشتم عالی بود متاسفم خطای دست ستاره پرشده امیدوارم فیدیلیو نظر فنی ممکن باشد اشتباه تصحیح کند ستاره بده کاری همین کامنت خواهم کرد
5542B3F6-4909-4298-AE8E-0E70DAD9F930,بسیار بی‌کیفیت دونر کباب بسیار چرب معلوم بود روغن بی‌کیفیت قاطی مخلفاتش می‌شود سس گوجه مفتی بسیار بد مزه گوجه مانده اصلا گول شلوغی بیخودش نخورید
7D24D4A2-5E93-4596-86C7-0E79C1AC8F9F,گزارش عالی‌قاپو رستوران شناخته شده است فقط تجربه خودم می‌گویم تعدادمان زیاد بود قبل رزرو کرده بودیم برخورد پرسنل سرشان شلوغ بود خوب بود تقریبا همه غذا‌‌ها سفارش دادیم شییر کردیم فقط بختیاریش خیلی خوشم نیامد فیدیلیو آخرین بروز رسانی مال خرداد هست عکس اصلی نوشته دلیل عدم همکاری بروز نشده قیمت‌‌های قدیمیه تعدادی توریست خارجی آمده بودن موسیقی خوب بود کلا حیف هست همچین رستورانی اطلاعاتش بروز نمی‌شود
A6D6AAA5-2EBB-4CCE-B4E3-034C662C965B,چلو کباب خوردم برنجش خیلی بد برکت خدا نباید ضایع مرد
EA110751-0429-4FE2-8F0F-0E80B18824C1,رستوران محیط معمولی تقریبا می توانم بگویم بهترین‌ها‌ی ان جا است سینه‌ی مرغ گریل شده‌اش بسیار سفت بود
03189051-AC3B-48A1-8CC4-035206ABC710,کم‌تر جایی پیدا می‌شود کیفیت چندین سال افت نکند پیتزا‌‌ها می‌شود گفت بهترم شده زمانی حیاط کردن بهترم شده فضا برگر‌ها معمولی هست جا دارد بهتر بشود سالاد کیفیت خوبی دارد بشقاب مزه اصلا خوب نبود
1C839F0E-ECFC-4A94-9668-0E8FC642EC4A,همهمه فضای رستوران طوری هست داد بزنید صدا صدا برسد غذا همه‌ی شاندیز‌‌ها خاصی نداشت
5DA79617-C508-4965-B757-139C1C56ED85,سیب‌زمینی مخصوص بهتر اسمش را‌ بگذارند پاپاس چون پاپاس سیب‌زمینی پخته پنیر سس سفیده انتخاب اسمش اشتباه کردن سالاد سزار خیلی خوب بود پیتزا ایتالیایی خوبی دارد کاشکی برش فیله‌ی گوساله پیتزا فیلادلفیا برشوی قطر بیشتر می‌بود
4D9700B4-4E29-4544-882E-11B42309A7B2,جای پارک بسیار سخت پیدا می‌شود دیزاین جالبی ندارد ساده است نوشیدنی طبیعی تمام کرده بودن وجود چک ماهیت ای نشد کیفیت پیتزا بسیار پایین کیفیت سالاد خوب بود برخورد پرسنل خوب بود قیمت‌‌ها بالا بود توجه کیفیت ارزش رفتن ندارد
A3E63BB6-2843-4F27-A51D-11C6D1DA06C6,هیات داگ مسعود وااقعا بهترین‌هات داگی بود مدت خوردم نان نرم خوشمزه سس قارچی رو‌‌هات داگ ریختن واقعا عای بود سیب‌زمینی چهار مدل پنیر نباید دست داد یه‌ترین هست خیلی شلوغ نکته جالبش هست خیلی شلوغ هست سفارشت سریع آماده می‌شود
0F18FADD-497A-4A42-AD7D-10F4EE53EB6B,دوست دارید تجربه بسیار متفاوت تجربه کنبد حتما دفعه رستوران البرز تشریف ببرید البته تجربه‌ای آخر عمرتان یادتان نمی‌رود پول شقه گوسفند پرداخت می‌کنید سر میز پرس کباب فقط پرس غذارو تحویل می‌گیرید واقعا ممنونم البرز وفکر کنم تلخ‌‌ترین تجربه رستورانیتون بشود
D461A766-5A06-4016-A251-0E40F8AD5523,دوستان بعضی‌ها کامنت گذاشتن لاستیکیه پیتزایش پیتزا سرد بشود بخاطر پنیر پیتزایش حالت لاستیکی می‌گیرد داغش خوب هست پیتزا مخصوص پاشا گرفتم خوب بود سایز کوچیکش واقعا کوچیک هست کم غذارو سیر می‌کند فقط خوراک زبان زیاد چنگی دل نمی‌زد سیب زمینیاش مانده بود غذا آمد سر میز خیلی گرم نبود نون کنارش خشک شده بود سسش خوشمزه‌ بود دلستر خارجی نوشته بودن آوردند فهمیدم منظورشان همان باواریا بوده فضا قدیمی همه‌چیز معمولی هست می‌شود سطح پیتزایی خوب سبک کثیف رده بندیش کرد
9F8D9AE5-6041-6AD1-CB07-0E4752839C9E,افطار رفتم اصلا حد انتظار نبود نسبت قیمت بسیار گران حساب می آمد میز افطار بسیار ضعیف بود علا رغم قبل می‌زی رزرو کرده بودم می‌زی جای بسیار بد درب اختصاصد بودند
DD5A8B20-02FD-4F35-9BCD-0347D39292A9,مزخرف هست شلوغ جای پارک پیتزای بی‌کیفیت کم حجم
05BDAF5C-3059-49C4-A514-035F52CF4E9C,رستوران خوبی بود هنگام خوردن سالاد غذا سرو کردن میز سورپرایز شدم مطلب هموم موقع اعلام کردم گفتن می‌خواهید ببریم بعدا بیاوریم گفتم خوب یخ می‌کند غذا گفتن دوباره گرم می‌کنیم کلا یکبار فقط رفتن خوب هست باره وجود ندارد
0638A32B-CAB7-4916-837D-036925905367,نظرم نمره غذایش خوب هست می‌شود گفت غذا‌های گیلکی باری تجربه کردیم خوشمزه عالی بودن محیطش خوب هست کمی تنگ متراکم چیدن تحویل گرفتن خودروشان ظاهر شیکی دارد هربار ماشینتان ببرند سمت خیابون محل پارک ممنوع ورودی شیخ‌بهایی پارک کنند گارسون‌‌ها اصلا سطح قیمت پرستیژ رستوران نیستا کمی شبیه رستوران‌‌های مجموعه‌‌های تفریحی بین‌راهی رفتار می‌کنند عجول بی‌ادب جالب هست فکر می‌کنند انعام زیادی دریافت کنند باورم نمی‌شد علاوه‌براینکه درخواست انعام کنند سرش چانه بزنند کاش دوره اموزشی کارمندانش خصوصا گارسون‌‌هایش بگذارد
E692F008-DC0C-47BF-A3DC-07D6546258F5,گزارش رستوران باکس کلاسیک شهرک غرب بلوار دادمان نرسیده یادگار امام پلاک
33910192-4BF7-466E-AEEB-03ADD8C3007B,غذای بی‌کیفیت بد مزه قیمت‌های الکی گران فقط پول فضای خوبشان می‌گیرند
9DB7858A-F00D-41D8-B272-11C4B268A376,دو بار رستوران رفتم مجموع رستوران قابل قبولیه فضایش خیلی کم هست میز‌ها خیلی نزدیک چیده شدن همهمه فضا زیاد هست غذا‌هایش نسبتا خوشمزه است طعم کته لول کباب خیلی خوشم آمد مقدار کبابش خیلی کم هست سه قطعه حدود سانتی قزل الای کبابیش بزرگ خوش طعمه جوجه جنگلی جوجه شالی جوجه ترشش نظر خیلی معمولی بود قیمتش نمی‌ارزید میرزا قاسمیش معمولی بود بهتر خیلی جاها می‌شد خورد سطح قیمت‌‌ها نسبتا بالا است حداقل ارزش بار امتحان کردن دارد
218D0DAC-C1A5-67A1-07A2-07F6ACE86636,رستوران کاملا متوسط طعم غذا‌ها معمولی سرویس‌دهی خیلی بد فضای رستوران جالب نیست
93B56858-C8F4-4B2E-A437-0406B4635758,بعد بازگشایی تنها چیزی کمی بهتر شده فضای داخلی رستوران هست نو شده کیفیت غذا قبلا بهتر بود ضمن مساله‌ی آزار دهنده پیشخدمت‌‌ها هستند حس زیر نظر گرفته شدن آدم القا می‌کنند دفعات طول رستوران میز‌ها قدم می‌زنند شیشلیک کمی سفت بود برنج خارجی بود بسیار بد طبخ شده بود نکته‌ی کارت فیدیلیو دلایل نامعلوم کار نکرد تخفیف دستی حساب کردند مالیات سرویس بعد تخفیف اضافه کردند
E8BCF55B-1E75-42A8-94DA-1120CDC6219B,سلام قیمت نسبت کیفیت بالا است کباب کوبیده خیلی بد بود جوجه استخوان خوب بود گرفتیم موسیقی همیشه نیست همه جاخودشون سیخ‌‌های بزرگ جلوی مشتری می‌کشند سیخ می‌برند حتما تاکید کنی چندباربگی
3347774B-1669-6077-AD9C-0E2611C0DA0C,نظر کیفیت مواد اولیه خوب نبود خوب تزیین شده بود مواد بی‌کیفیت استفاده می‌کنند بگویم اصلا تجربیش نمی‌ارزید
B9883637-135C-4DDF-990A-0E507BB67BB2,رستوران باتوجه پذیرش مشتری مهمان‌نوازی فرست کلاس قیمت بالای غذا طعم غذا‌های سرو شده سوپ شیر قارچ جوجه طهرونی کباب دیگی بشقاب طبیعت خیلی خوب نبود بنظرم رستوران لاکچری آشپز آشپز‌های خوبی ندارد
12AAF68B-6EFE-4AD4-95C4-0E7B677EB4EF,کباب حسینی کباب دیگی سینی سبزیجات ارزون‌ترین‌های بود سفارش دادم کباب دیگی حدود تیکه گوشت ابعاد سانتی متر قیمت اا هزار تومان تاریخ فروردین گوشت نهایتا کیلویی هزار تومان جالب استت خیلی شور بود سه رفتیم شد هزار تومان دوتایمان گرسنه برگشتیم نون ماست خوردیم تازه هیچ نوشیدنی سالاد مخلفاتی سفارش ندادیم واقع احساس کردم بهم توهین شده دلیل نمی‌شود چون دکور خوب هست اینطوری مردم آزاری کنند
24DC6753-ACEA-400B-BD2B-1377EBE05E36,یکی قدیمی‌ترین برگر‌های تهران هست بسیاری حس نوستالژیک دارد جدیدا متاسفانه کیفیتش پایین آمده خیلی حیف هست مشتری ساله‌‌هایش هستم
B778086E-BDB4-405F-92D2-03B296BC42C0,رستوران جوجه کباب لقمه سفارش دادیم جوجه بسیار بی‌مزه بود کباب لقمه بوی چربی میداد پیشنهاد نمی‌شود اصلا امتیازش همخوانی ندارد
E7105CE3-DE27-46AB-B798-03C094703DEB,گزارش رستوران چینگاری سفارش پیش غذا قارچ تنوری بود خیلی تند بود نتوانستیم بخوریم نان الو کولوچا نان سبزیجات رایت‌ها سه خوشمزه بودن غذا با‌تر چیکن مرغ تنوری تندوری سفارش دادیم خوب بودن خیلی تند بودندکه خوب تند بودنش می‌شود گذاشت حساب هندی بودنش موقع حساب کردن همیشه آق‌های گارسون فرمودند کارتخوان خرابه پول بانک بیرون بگیرید چون دفعه قبلی بودیم همین مشکل داشتن گارسون خواستیم مدیریت صحبت کنیم ظاهرا مدیریت رستوران دلیلی کار ندیده خودشان زحمت ندادن بیایند سر میز ده دقیقه بعد دوباره گارسون همان عبارت مدیریت می‌گویند کارتخوان خرابه آمد پیش مجبور شدیم بریم عابربانک پول نقد بیاوریم درست کردن عدد کارتخوان اینقدر سخت هست وانتی‌ها کارتخوان دارند خیلی دوستان رفته بودن همین مشکل داشتن نظر قیمت نسبت کیفیتش قیمت بالایی دارد چهار تکه مرغ هزار تومان باترچیکن هزار تومان بیست درصد حق سرویس مالیات دارد نتیجه صورتحساب شد هزار تومان دو آخرین باری بود رستوران امتحان کردم
7C39116B-8D78-4FFF-9674-11D27FBCEDA8,چندبار رفتم تقریبا تمام امتحان کردم متاسفانه نسبت قیمت‌هایی دارد بسیار منوی معمولی کیفیت متوسطی دارد فقط صرفا ظاهر زیبا دارد اصلا پیشنهاد نمی‌شود
C9731D89-3264-46B6-AD40-081356383D73,دسر بوفه اردک ابی
27F191F3-B103-4D0E-BD94-07F668AC2CDF,غذای مسلم قبلا خیلی خوب بود وقت هست افت کرده ومثل گذشته نیست بسیار شلوغ هست وبخصوص روزاهای تعطیل مدت زیادی خیابان صف ماند حجم غذا زیاد هست وحتی دو کافی هست
E04D666E-9038-69C7-4D9D-080F4C53F2B2,نسبت کیفیت غذا حجم غذا بسیار گران بود نظر رستوران متوسط بود قیمت گران بود اصلا توصیه نمی‌کنم
9A334B7A-FA90-4569-AC7E-03F72B2E7116,مطلب مهمی می‌خواهم بگویم رستوران طهران پاریس هست هفته پیش بودیم الحق رستوران خوبی بود غذایشان خوب بود البته فقط صدای پیانوشان خیلی زیاد بود استیک فراماگ فکر کنم اسمش همین بود سفارش دادم ماهی مطنجه آلبالو پلو ویکی قبضه کباب سفارش داد غذام زیاد بود نمی‌توانستم بخورم بقیه‌‌هایش آوردم خانه فردایش خواستم داغ کنم دیدم ساقه کلم بروکلیش کرم جسبیده بود خانه نمی‌توانستم مشکل بگویم امیدوارم بعد حواسشان باشد قضایا پیش نیاید چون حیف هست رستوران برود زیر سوال
92FFC1C6-E651-411C-A38D-0855F8E029FB,سس سالاد والدورف خیلی طعم خردل نداشت ماهی تیلاپیا زیادی سرخ شده بود برنجش خیلی طعم نداشت سبزیجاتش خوشمزه بود کاش مقدار سالاد کمی بیشتر بود
17A956DE-26B7-4D9D-A90D-0861FE5919C0,توجه سطح قیمت رستوران انتخاب کرده بودم سرویس غذا حد نبود کمی معمولی بالا‌تر بود فقط کمی پیشخدمت‌ها حرفه‌ای نیستند انگار سرسری مباحثی یاد دادن آن‌ها گاهی یادشان هست گاهی فراموش می‌کنند
71E69EF7-790B-4300-817F-040A3C1D1E95,فضای باصفایی دارد جالب هست ساعت کاری فیدلیو فکرکنم اشتباه ثبت‌شده چون ساعت نیم شب بود زده بود بسته است ده شب هستند قیمت‌‌ها کمی بالا است
EDF96FFF-4B44-49F3-B103-13A256266FA5,کلا سه دفعه بازار رفتم فقط فقط هوا‌های مسلم فقط ته چین می‌خورم
E8B753F8-475D-497E-8C0B-11FCEA357372,اصلا پیشنهاد نمی‌کنم کیفیت غذا‌ها شدت پایین کشک بادمجان اصلا قابل خوردن نبود پاستا خوشمزه نبود عرق مخصوص خیلی بدمزه بود
C5F132AB-80BA-43F7-A76D-0871D518E6F4,پیتزا عالی بود سیب‌زمینی عالی ساندویچ‌هایش زیاد تعریفی ندارد نونش خشک هست مواد داخلش کم هست
C28C5E9D-4E8F-4BAE-8853-087833422196,سلام دوستان عزیز دیشب اتفاق خانواده رفتیم رستوران رزماری البته همانطور دوستان فرمودند جای پارک پیدا نکردیم بعد دوبار دور دور جای پارک بیرون محوطه پایین پل پیدا کردم چون رزرو قبلی رفتیم طبقه پایین جا نداشت رفتیم طبقه بالا قبلا گفتم کلا طبقه بالا خوشم نمی‌آید میهماندار فرد همیشگی نبود فرد جایگزین جوان خوبی بود پذیراییش راضی بودیم نان پنیر هندوانه الکام قشنگ خوش طعمی بود قول همسرم خانه کیلو هندوانه نان پنیر می‌خوردیم اندازه فسقلی نمی‌چسبید نوشیدنی الکام ظاهرا ترکیبی لیموناد بود سفارش سالاد سزار پاستا رسا پست‌ها دایان اسپیناچ چیکن استیک اب معدنی موخیتو چیکن وینگز منگ مینت باواریا بود جمع سرویس شد تخفیف فیدیلیو شد مجموع راضی بودیم نکته هست کامنت‌‌ها عرض می‌کنم
8B9052A8-B4E5-4063-AD2C-03E718A6EE90,متاسفانه شب پیش دوستان رفتیم سالاد سزار گرفتیم هزار تومان واقعا قیمتش نمی‌ارزید خاص هستیم نبود درصدش کاهو بود شلوغیش نگویم افتضاح بود رفتار بد مدیریت بگویم پیتزا سفارش دادیم بعد نیم ساعت نیاوردن اعتراض کردیم بی‌ادبی صندوق دار گفت پولشان بده خلاصه نمی‌دانم قدر شلوغ هست قیمتش کیفیتش می‌ارزد پرسنل خوش‌رفتاری دارد متاسفم
B8077F98-473B-442B-A8A3-11F471060448,رستوران ژیله مو سیب‌زمینی سرخ کرده خیلی خوشمزه داغ زیاد بود آزمون پرسیدن سیب‌زمینی تنوری سرخ کرده جفتش سرخ کرده گفتیم ظرف این‌ها غذا آورد
85795FCC-AD6C-4AC4-815A-086EA812CB32,بنده اردیبهشت شب بعد افطار مراجعه کردم رستوران شاطر عباس متاسفانه رفتار پرسنلش جالب بود کیفیت غذایش کلا خوشم نیامد نمی‌دانم دوستانی تعریف کردن اصلا رستوران نرفتن عوامل صاحب رستوران هستند تعریف نوشتن بنده کباب سلطانی جوجه سفارش دادم حجمش کم بود کباب برگش عین لاستیک بی‌مزه کم حجم کباب کوبیده‌‌هایش کاملا مزه جوش شیرین میداد فقط برنجش ایرانی درجه بود ضمن خیلی گران وحجم غذا کم بود جالب حق سرویس می‌گیرد درحالی طبق قانون نظام صنفی گرفتن حق سرویس کاملا غیرقانونی است ضمنا پرسنلش موقع حساب کتاب پای صندوق توقع انعام دارند هی اعصابت هستند کلا جای کلاسی هست جای پارک دارد غذای کیفیت پیشنهاد می‌کنم می‌دوند توحید ستارخان کبابی بناب گلپایگانی هست برید میل کنیدو مقایسه کنید لحاظ کیفیت کمیت وقت میفهمیدبریدچلوکبابی شاطرعباس پولتان دور ریختین
00801B5E-3B68-4EC0-81B4-0433760326AC,معتقدم انتقاد پیشنهاد بی‌طرفانه منصفانه باشد البته نظر گرفته بشود می‌تواند بسیار سازنده باشد جمعه شب رستوران رفتیم برخورد پرسنل خیلی خوب مودبانه بود پیش غذا سالاد پرورده سفارش دادیم خیلی خوشمزه بود غذا کباب شاهنامه شاهانه البته تیکه شیشلیک خیلی نازک فقیرانه‌ای نبود گردن حجم خیلی خیلی خیلی کم آش ذوقمان خورد سفارش دادیم اصلا باورم نمی‌شد مس تورانی همه تعریفش شنیده بودم اینطوری باشد هفته پیش رستوران همینطور سنتی همان سمت نیاوران رفتم دقیقا گردن سفارش دادم واقعا حجم غذا قابل مقایسه نبود رستورانی طراحی زیبا قیمت بالا کیفیتش بالا باشد متاسفانه اینطور نیست نظرم می خواهید غذای خیلی معمولی قیمت بالا میل کنید حتما رستوران سر بزنید البته طراحی غذا‌هایش خیلی مبتکرانه زیبا بود گردن بگویم خودتان پیازهایی گردن ریخته‌شده سیر کنید چون گوشت زیادی نصیبتان نخواهد شد
36889234-E0E8-68AB-A480-07FD5FBB2515,لیستتان نوشتین صبحانه ندارد رفتیم داشت مرسی
A9BCC6C9-6BED-4847-B969-042A59CE1E92,سس سالاد سبز دیم
ED1E3E7B-600F-47B8-8E1C-11E19564A303,دیشب رفتم گزارش کاملش بورد نوشتم خلاصه حمص متبل عنوان پیش غذا شاورما دجاج عنوان غذای اصلی گرفتم کیفیتشان عالی بود خانه پا هست مرغ آلفرد گرفتم خانواده عبارت بهترین پنه‌ای حالا خوردیم تعریف کردن حتما دوباره می‌روم واقعا همه عالی محیط روشن تمیز کارکن‌ها هستند بسیار مودب سرویس‌دهی بی‌نقص
D516B37A-ED15-45E0-8F9D-085BE64F2D15,کلی مجموعه غذا‌های ایرانی آرایه می‌شود مصرف خساست زعفران رستوران راضی هستم شامی لپه آلبالو پلو مرغ بسیار درجه است اصلا صرفه نیست سفارش منزل بدهیم چون هزینه بسته‌بندی ارسال خیلی زیاد می‌شود راستی شله زرد سمنو خیلی عالی هست ماهیچه کباب اصلا پیشنهاد نمی‌کنم ماهیچه مزه‌ی آبگوشت میداد پرسنلی غذا می‌کشند خیلی بی‌حوصله هستند رفتار بدی دارند حواستان نباشد جدیدا دم صندوق اشتباهات عمدی می‌کنند خورشت کرفس فاکتور خورشت الو اسفناج حساب می‌کنند گران‌تر است
16B12EB4-4441-46BE-974B-0861087491A9,صبحانه‌ای باکس خانواده صرف نمودیم زمان طولانی اجابت خواسته مشتری آزار دهنده است صبح بهاری اثری نشاط شادابی چهره گارسونهایی گویا شغل ناراضی هستند دیده می‌شود اتمسفر سنگین رستوران گارسون می‌آیند ظروف صبحانه مصرف‌شده جایی می‌گردد لیوان اب پرتقال جا دهد انتقال ظروف خلوت کردن میز گویا بعد رفتن مشتری شود قیمت فضا سرویس کیفیت آرایه شده متاسب نیست حداقل صبحانه پیشنهاد می‌کنم مدیریت رستوران سفری استانبول ترکیه داشته بروند خوب ماد صبحانه صرف کنند کیفیت کار گارسون‌ها حجم صبحانه کیفیت صبحانه قیمتی می‌پردازند رستوران مقایسه کنند
9C03DDC2-F8AB-4078-9E47-04400F917341,سبک رستورانش خیلی متفاوت هست برخورد پرسنل متوسط پیتزا‌‌هایش ایتالیایی خمیر نازک نان جو مواد اولیه تازه پر ملات نیست پیتزا‌‌هایش خوب هست مجموع یکبار تجربه کردن بد نیست جای خوبی هست
9EAD98DD-A37C-4825-999A-0886078B7E07,شام دوستانم رفتیم سوپ پیاز اصلا مزه خوبی نداشت اب بود پر پیاز پیتزا استیک پاستا مزه معمولی داشت یکی غذاهایی سفارش دادیم یادشان رفت بیاورند کلا کنسل کردیم تعریفهایی شنیده بودم توقعم بود
44F7AA65-564D-4974-8E39-08ABCC688013,کافه خوشگلی بود خیلی سلیقه چیدن‌ها هستند شده بود اصلا متفاوت نبود یلنی اصلا چیزی نداشت نظرم اصلا جذاب نبود خیلی گران بود کا ارزش نداشت نصبت جاهای
71979C69-6E61-4C4C-8E76-0464109B5F30,فاجعه تکراری دفعه اول سال پیش صبحانه آمدم روز پنجشنبه بود رستوران بسیار شلوغ استیشن‌‌های سرویس شلوغ بود صف بسیار خوش کیفیت آمدم پنجشنبه درصد رستوران پر بود رفتار بی‌ادبانه خانم صندوقدار کاملا توذوق می‌خورد کیفیت میز سرد فاجعه ایستگاه املت خوب قسمت نوشیدنی فاجعه مالک عزیز رستوران واقعا حیف هست درصد افزایش قیمت کیفیت نصف کردی باور کن ارتقا کیفیت سودت دو برابر می‌شود
D4B9F54F-09A8-4E77-8DD1-04648842A083,کیفیت غذا بالا سالن بسیار زیبا سرویس‌دهی بد
CC9F0DBB-9455-4A39-AFDC-0890830AA50E,رفتیم غذایش خیلی خوب بود همین مخلفات غذا قیمت چهل هزار تومان دیزی نظرم زیاد هست دیزی آذری آهن همین کیفیت همین مخلفات هفده هزار تومان می‌دهند خلاصه نظر ارزش نداشت
4EE6D957-481B-4209-BE3E-08B531A99AA2,ساعت حدود شب رستوران شام انتخاب کردیم بعد سفارش شستن دستام سرویس بهداشتی رفتم گویا زمان بهار نارنج شستن معطر کردن دست‌هایمان آمده بودن دست دادم رفتن سرویس حیاطی گذشتم اشپزخونه بود نونم اونجاخودشون می‌پختند مرغ ناردونی کباب ترش ماست اسفناج دوغ شربت یادم نیست اسمش بود سفارش دادیم مرغ ناردونی نداشتن جاش مرغ الو انتخاب کردیم محیط جالبی داشت جای مام همونطور عکس مشخصه اجاق بامزه البته خاموش بود کیفیت غذا خوب ظرفایی غذا توشان سرو می‌شد جالب بودن دیزاین خوبی نداشت دور ظرف کباب کلا خالی بود کاسه خورشت مشخصه خورشت دیواره ظرف ریخته‌شده اولین رستوران گیلکی بود رفتم نمی‌توانم جایی مقایسه شکنم بد نبود دوسش داشتم
872B8BC2-2C4A-42DD-A0E8-04597475BC57,جمعه ظهر رفتیم پیتزایی خوب باحال می‌گشتیم سر دراوردیم محیط قشنگی فضای ارامشبخشی داشت ویوی خیابون شریعتی دوست‌داشتنی بود پیتزا معمولی بود خمیر پیتزایش خیلی زیاد بود مواد تازه کیفیت بود مزه خاص آنچنانی نداشت قیمت‌‌ها متوسط بالا بود نسبت اندازه پیتزا
CF624862-4DDB-42CD-9F50-0444F4F18466,رستوران تاریک تابلو‌های بی‌روح سالاد ساز مرغش خواهم بود استیک مطابق میل طبخ نشده بود حق نگذریم خواستن غذایمان عوض کنند خودمان نخواستیم اشپزخونه رستوران شیشه ای هست می توانید کاملا محیط اشپزخونه سرآشپز ببینید
B95001CB-DC5E-6F3B-827F-0460B91D16AA,پژمان
3BE1134D-3BD0-4EB3-A8B6-0471EEF781A8,اتفاقی رسیدیم دم یهویی رفتیم هیچ شناختی فضای داخلش کمی تاریک رومانتیک بود صندلی‌‌های سمت دیوار خوب راحت بود صندلی‌‌های رویی سفت سخت بود پیتزا سوپر هستیم سیب‌زمینی دوتا لیموناد سفارش دادیم سیب‌زمینی خیلی معمولی بود پیتزا همینطور البته نون زیر پیتزایش خیلی خیلی خشک بود اصلا دوست ندارم خشک باشد قیمت لیموناد خیلی بالا بود اصلا قیمت نمی‌ارزید
E84AB97B-742C-4FDA-9816-0862CAA06C8A,خودم بیشتر نرمی کباب لذت بردم طعم بد باشد کاملا معمولی بود کباب واقعا نرم بودش
102A07B2-CEDB-4346-AF2B-13BAFEA7A512,نظر سرویس‌دهی متوسط نظر غذا خوب بود سفارش دهنده خشک بود احتمالا دلیل شلوغی بود زمان آماده شدن غذا مناسب بود سرویس سر میز کم توجه بود غذایش خوب بود
0B20C1FC-F10D-4B4F-ADC0-13CC76336A91,محیط جالب ریبای خوب بود متوسط بالا ماشروم برگر خوب کوچک سس سالاز سزار سس پارمزان بود نوشیدنی رزبری مارگاریتا جالب نبود
43469868-77B2-4DE2-ABD2-120A292E9982,رستوران صورت مدرن طراحی ساخته شده غذاهای کشورهای مختلف روش ایرانی طعم شکل پخت ان تغییر کرده سرو می شه طبیعی هست ایراد محسوب نمی شه رستوران‌های لوکس تهران مقایسه ان‌ها نظر امتیازی فقط نظر قیمت برابری دارد نظر ایده کار خاصی شده نظر امتیازی ندارد قیمت بالای رستوران مواد غذایی تازه سرویس کیفیت غذا حجم غذا ارایش تزیین غذا مواد ادوایه‌های جانبی هست رستوران سرویس خوبی ارایه می شود تقریبا میز گارسون پاسخگو هست بی‌جواب منتظر نمی مانید نکته خیلی خوبی هست مواد غذایی بسیار تازه هستند غذا عطر طعم خوبی دارد غذای ادویه خاص مواد خاص گران قیمتی باشد باعث اختلاف قیمت باشد خیر وجود ندارد بشقاب‌های طلایی رنگ پلاستیکی هستند رستوران‌های مشابه لوکس بشقاب‌ها سنگین غیر پلاستیکی هستند کمی جای تعجب دارد ضمن پرس‌های غذایی نظر حجم متوسط هستند مقایسه رستوران‌های مشابه امتیاز مثبتی محسوب نمی شود شخص اولین اخرین تجربه بود
640AC970-D6CC-479E-BEFD-124DC14BEA1B,صبح نظر دوستان خواندم گفتم حالا امتحان کنم خوب بود متاسفانه همانطور اکثر نظر‌ها آمده کیفیت پایین سرویسدهی فوق ضعیف کارکن‌ها هستند غیر حرفهای فقط اصطلاحا درکرده اصلا خوب نیست نمی‌روم
C02B2432-6D4B-4A98-A1F2-122A557054A5,اولین بار رفتین رستوران ارکیده رستوران بزرگ تمیز کارمند‌‌های بسیار مودب برخورد غذا‌هایش خیلی معمولی بد بود نظر عاشق باقالی پلو گردن هست باقالی پلو گردن خیلی معمولی بود جوجه چینی یکی بد‌ترین جوجه چینی‌هایی بود حالا خوردم البته بگویم بدی جوجه چینی گفتیم قدر خوب برخورد کردن خیلی عجیب بود اصرار داشتن غذای جدید بیاورند همه خوب بود جز غذا قیمت‌ها زیاد نبود
0C051848-7FE5-4675-B76E-122CF92A9850,فقط ایتم‌هایی سس اسموکی دارند جالب بود غذا‌‌ها می توانید جاهای مزه خیلی بهتر تهیه کنید
E9793CC9-D3DF-4013-92A1-12398EED29C4,رستوران ایتالیایی شو رفتم کیفیت غذا معمولی اصلا قیمتش نمی‌ارزد سرویس‌دهی خیلی کند بار اولی رفته بودم گفتن سرشان شلوغ هست گارسون‌‌ها تازه کارند ماه بعد رفتم زیاد شلوغ نبود خیلی طول کشید آخر غذا آوردند سرد بود محیط شیک قشنگی دارد
47CE5501-63AB-416B-A3FD-04372771F70B,متاسفانه رستوران‌های قدیمی مشتری مهم نیست می‌روی بیرون خانواده دوستانت خوش بگذرد اصلا کیفیت غذا‌ها قیمتی پرداخت می‌کنی خوب نیست
