MemberCommentId,PreProcessedBody
BAF17F57-FA9C-46BB-849E-3DBFBF57C3F1,تعریف سوخاری شنیده بودم‌که انصافا خوب بود بیشتر حجم پیش بینیم بود فضای خوبی داشت قیماش هم‌خوبه پیشنهاد می‌کنم
78AC69B0-7363-443D-99F0-3D9CAFAF6830,دو رستوران شاندیز رفتم ساختمان جدید خیلی شیک هست دکوراسیون قشنگ‌تری دارد سرویس‌دهی کیفیت غذا تقریبا ثابت مانده قیمت‌‌ها نسبت قبل گران‌تر شده رفتار کارکن‌ها هستند همیشه مودبانه خوب هست
89D64539-8B90-4CAC-AD3C-41DD9890D21F,جای شیک کلاسیه غذا‌های متنوع خوبی دارد قیمتش بالا است پیتزا‌هایش خیلی خوشمزس تنوع غذایی بسیار خوبی دارد
03C68586-BDB9-4FF4-B5D0-41E8E8D86C39,شب ولنتاین ساعت وارد هتل شدیم بلافاصله آق‌های مودب جلو آمد پرسید مهمان رستوران هندی هستیم گیلکی بار سوم آمده بود رستوران هندی تاکید کردم گفتند نوبت بنشینید ساعت نوبت شد البته قبل صورت نبود علت اصلی شلوغی شب ولنتاین بود محیط لابی بسیار شیک کافی‌شاپ عالی قیمت‌های بالا موسیقی لایت پیانو نواختن دکور‌های هندی شیرینی مخصوص هندی بنگالی فروخته می‌شد قیمت بالا کیلو گرم معادل هزار تومان گرم حدود هزار تومان بود عالی ساعت بعد ساعت وارد رستوران شدیم پذیرایی گرم مودبانه پرسنل بااینکه سرشان شلوغ بود بود نان مات هستند دو نوشیدنی سفارش دادیم هزار تومان بود بسیار قیمت‌ها بالا بود کیفیت عالی پذیرایی عالی پیشنهاد ویژه‌ای شب بیاید ماندنی بود
4926350B-8856-47E3-817C-41FB8EBEBEBC,رستوران صبحانه خودم بسیار خوب مفصل کیفیت بود پنکیک املت همانجا درست می‌شد شیوه‌ای درخواست کردیم گرچه قیمت خیلی بالا است نظرم کیفیت فضا می‌ارزید یکی رستوران‌‌های علاقه‌ی منه برخورد پرسنل بسیار خوب بود
160EAFFA-8CD8-4E52-B963-3DDB2F2027FA,سلام تمامی همراهان عزیز گرامی اطلاع می رساند رستوران خاقان مدیریت جدید تیمی کاملا دانش اموخته مجرب حرفه‌ای طراحی دیزاینی خور مشتریان گرامی اماده خدمت رسانی می باشد بزرگترین تغییرات فعالیت‌های خاص مجموعه خاقان مدیریت جدید نظرسنجی داخلی می باشد انیم همیشه ببینیم
267DED50-EA56-42D2-AC4D-3C2A3DD9FC63,رستوران تازه تاسیس واقعا همه نظر عالی هست کیفیت غذا حرف ندارد مخصوصا طعم کره حیوانی برنج البته نان تازه تنوری دارند نظر دکوراسیون سرویس‌دهی خیلی خوب بود همه پیشنهاد می‌دهم حتما رستوران بزنید
A201F7CC-0BAB-41F1-9267-376CBC961349,جوجه استخوان ارگانیک عالی دارد کمی قیمتش نسبتا بالا است آخر هفته برید خیلی شلوغ هست میز گارسون دارند
5C40B82C-B44E-4E5F-80BC-3C2DBCE790E9,محیطش خوب بود خلاف نظرات رفتار پرسنل خوب بود غذایش اشتهای معمولی کامل سیر می‌کرد کیفیت غذایش خوب بود دسر چای عالی بود ارزش دوباره رفتن دارد
41750D8F-50A7-4F3E-9B5C-3C3BCA148F4D,بچه‌‌ها کیا روف تاپ گریل رفتن خواستم نظرتان بدانم دربارش مرسی
F42A96E6-3DB3-41D7-A11D-3D8CE93C6C7A,دقیقا روز قبل ماه رمضان فرصت شد بعد حدود سال بروم کباب سرای شمرون کباب لقمه دفعه قبل عالی بود کباب برود خیلی نرم خوشمزه بزرگ بود برنج ایرانی کیفیت اولش نون پنیر ریحان آوردند ریحانش خیلی خوب تازه بود نونش عالی فاکتور لحاظ نمی‌شود عکس ریحان جردن قیمت‌ها بالا است حق سرویس مالیات ندارد باعث می‌شود فاکتور نهایی رستوران‌های مشابه تقریبا یکی بشود بار نتیجه رسیدم جاییه جنس خوب تحویل می‌دهد البته پول خوبی بابتش می‌گیرد تمام آیتم‌‌ها می‌شود دید برنجش مقدار زعفرانش اندازه مزه کیفیت کبابش تازگی ریحانش مرغوبیت گوجه فلفلش همگی عالی‌‌ها هستند قول معروف کار نمی‌زند
368CF9D4-8FC4-45D0-AAC2-37938242005D,سلام گزارش نیست صرفا اطلاع‌رسانی دیروز ناهار رفتیم شاطر عباس طعم کباب‌‌ها کیفیت همه تغییر عالیبود ارزش افزوده نگرفتن رفتار گارسون‌‌ها عالی بود همیشه بعد عید حالا بار رفتم هیچ تغییر قیمتی ندیدم کیفیت متناسب قیمت رستورانی همیشه شلوغ هست دوستش دارم
5C6F959F-52B6-4D77-86C5-3407CDCE55CD,پیش غذا استیکش عالی بود مدت انتظار سفارش سرو غذا مناسب بود زیاد معطل نمی‌شدی برخورد پرسنلش بسیار خوب بود محیط دنج آرام زیبایی داشت پیشهاد می‌کنم یکبار امتحان کنید
EEE80126-DD3F-4573-BFDC-41DBCF6940D6,رفتار پرسنل پای تلفن گرفتن آدرس سیوالات تماس عالی مودب حوصله ساعتی غذا سرو می‌شود عالی سرویس خوب حواسشان هست البته موقع خلوتیشان رفته بودیم قیافه غذا‌ها عین عکس هرچند رسپی پاستا نظر همسر خوب نبود خوب سلیقه‌ای هست دکوراسیون خیلی سلیقه دم داخل تنها ایراد بوی روغن داخل رستوران می آمد شدت حدی لباستان بو می‌گرفت لطفا فکری موضوع بشود امتیاز خوب قیمت بسیار مناسب پیش غذا غذا نوشیدنی هزار تومان
B764F2BE-C4A6-4B05-810C-41FD8EB4E016,لیون ابان جنوبی چیکن مانیت هستید کوسه
F1218C38-1C0E-46E4-9DF1-37C5BCA951E8,صرف غذا‌های خوشمزه شبستان موزیک دل‌انگیز وشاد همه پیشنهاد می‌کنم
BEC7ADFB-3225-41D0-A129-379D202B5E44,رستوران خوب غذا‌های خوشمزه خصوص قبه‌ام هست نثار جوجه رشتی سفارش دادیم میرزاقاسمی عنوان پیش غذا عالی بود فقط جمعه‌‌ها شلوغ دیر بروی نوبت حدود ساعت طول بکشد بروی داخل
176E9981-13DD-44B8-B36E-37CF7A4B3602,رستوران خیلی خوبی بود برخورد خوب دکوراسیون عالی غذای حجم زیاد دارای پارکینگ پیش غذا‌ها واقعا عالی بودند
6F3A59EC-9886-4991-9159-37D01A2AFAE9,همیشه عالی باطعم خوشمزه غذا همیشه رستوران انتهای کوچه می‌روم فضای بزرگ‌تری دارد سریع‌تر نوبت می‌شود اینبار کلی گل گلدون اضافه شده بود خیلی فضارو باصفا‌تر کرده بود صندلی‌هایش جدید بودن خوشبختانه قیمت‌ها افزایش نداشته کیفیت غذا‌ها قبلا هست حجمش کم نشده پرس جوجه استخوان گرمی ارگانیک برنج تومان دونفر کافی هست ممکنه اضافه بیاید
E5F0B2C1-2C86-46AA-8516-37A61982F119,همسرم رستوران شیشلیک خوردیم نظرم غذایش عالی بود نوشیدنی شبیه شامپاین بود فضای رستوران خیلی خوب بود فقط قیمتش خیلی بالا است
C0D86DC8-CC7D-4CCF-985D-424381BE40FB,صبحانه واقها خوب بود صبحانه مدیترانه‌ای سفارش دادیم لیموناد عالی بود فضا خیلی خوب هست چای رایگان سرو شد
A5D9B050-968C-4937-B976-37DB8E8D2153,کیفیت گوشت همبرگر‌هایش خوب هست خوش طعم بود غذا محیط جالبی دارد
B4F831E8-4074-4B00-8D3C-42711C8222F6,شنبه افطار رفتیم خانه پدری البته من‌ی بار آمده بودم فضایش خیلی خوشم می‌آید دم افطار بود رسیدیم تعجب کردم زور حیاط جای نشستن بود همه رزرو شده بودن مام مجبور شدیم تراس بنشینیم البته جای دنج خیلی عالی بود افطار‌ی افطاری سفارش دادیم نسبت قیمتش مناسب تا‌حدودی جذاب بود بعدش هستم فینگر چیکن سیب‌زمینی سفارش دادیم دوش باحال بود مخصوصا سیب زمینیش جالب بود چون سیب‌زمینی تازه بود شرکتی نبود‌ی کم سفارش برسد منتظر ماندیم ارززششو داشت پرسنلش هستم تشکر می‌کنم
FCAF5EF6-1B59-467C-9990-427421CD534A,رستوران واقعا عالی ای هست طعم غذا‌هایش محشر هست کاملا حرفه‌ای پخته می‌شود تنها ایرادی دارد هست خیلی شلوغ هست ساعت‌‌ها پشت بایستید بتوانید بروید می‌خواهید غذای حرفه‌ای خوب بخورید می‌ارزد منتظر بمانید
FDFB022A-507A-41AA-9FE7-4283AE6748B4,شب عید آمدیم سبزی پلو ماهی زدیم خیلی خوش گذشت جای همگی خالی
F8E066C3-3661-4106-BC38-4283B75A33FE,خوب بود قیمت‌‌ها منطقی بودن قبل رفتن رزرو کنید جای خوب بنشینید جای پارک کوچه کوچه‌‌ها پیدا کنید بعید می‌دانم پارکینگ داشته باشد حداقل استفاده نکردیم
EF492BB5-E275-4341-8E43-4213EA323C4D,شب پیش اتفاق همسرم رفتیم رستوران علاقه‌ام سالهاست خانواده‌ام رستوران خانوادگی محسوب می‌شود شاندیز جردن بلوار صبا نظر درست هست همیشه شلوغ هست دم ورودی منتظر بنشینی نوبتت بشود بروی داخل غذایش قیمت غذا‌هایش واقعا مناسب هست راس ساعت ماهیچه لذیذش تمام می‌شود چشم‌های خودم دیدم مرده التماس می‌کرد هست ماهیچه بیاورید پول بیشتر می‌دهم رستوران میوه‌ام پولی می‌دهم راضی‌ام محیط رستوران تمیز هست کارکنانش بسیار مودب
6D3230AF-7F09-422A-94A9-4219301186A8,روند سالاد سزار مرغ رستوران سان لیو ابتدا کنون
75B7F184-7910-4FD4-ABA0-37BE04C00DBA,همه‌ی غذا‌های رستوران امتحان کردم کیفیت غذا‌ها فوق‌العاده هست تنها نکته منفی رستوران هست علت شلوغی خیلی سریع غذارو بخوری بروی عنوان تفریح رستورانی باشد بخواهی زمانی دوستان خانواده درونش بگذرانی نیست فقط غذا خوردن وسیرشدن خوب هست
4E32AB63-0B61-4A5D-A956-424F6AA85BA4,خیلی خوب محیط جذاب دکوراسیوندخوب منوی کافی‌شاپ خیلی خوب پرسنل خیلی خوب مودب
6C275B25-6157-424D-8D71-427053971871,روزها یکی تفریحات خانواده‌‌ها غذاخوردن رستورانهاست پیتزا آرد حقیقتا تفریح خوشمزه منه
152F95FD-A9D4-47C0-8034-37F67B98FB07,رستوران شلوغی هست شبها بهتر هست رزرو بشود قبل رفتن کیفیت غذایش خیلی خوب بود حجمش زیاد هست چهار طبقه هست دوتا اتاق دارد ظاهرا تومان ورودیه هست شب طبقه روف کافه قلیان هست ابعاد تهران مشابه ندارد تنها ایرادش زمان بودن آماده شدن غذا هست البته رستوران تازه تاسیس طبیعی باشد پرسنل مودبی پیشنهاد دارد می‌شود
AFDD212F-E4B9-41A8-AD2B-38055F3D6DA6,آشپزخانه برادر‌ها هستند فرسنگ‌‌ها فاصله قطب دانشجوی تهران یکی محبوب‌‌ترین مکان‌‌های دانشجویی تبدیل شده است کافه است فضای کافه‌ای دارد دلیل نزدیکی دانشگاه الزهرا منوی خوشمزه تکمیل صبحانه نهار عصرانه چای قهوه خوب ارزان هزار‌ها هستند دلیل بهشت دانشجویی خوردن املت مشتی نان بربری تازه چای عسل تازه دم تبدیل شده است ای کاش دوران دانشجویی هیچ وقت پایانی نداشت همیشه می‌شد جمع دوستان نعمات الهی استفاده کرد زندگی لذت برد
8192CBDD-2A9B-68B0-2758-37D4FFEB4855,عالی
BC06833C-4549-4FC9-A5D7-37E3EB9C526F,دوباره رزرو فیدیلیو رفتم شاندرمن بار بهترین جای رستوران دادن طبق روال کنج هست لاری سفارش دادیم لقمه برنج سالاد بار لقمه بشوم خوب بود دسر مهمان رستوران بودیم بار برعکس پیش خودشان آوردند آزمون پرسیدن چای ترش عالی کافه گلاسه خوب سفارش دادیم صورتحساب دو حجم زیاد شد کارت کلاب درومد عکسم گرفته بودم اپ خطا داد نشد بگذارم شاندرمن دوست می‌دارم
B0146A66-B6E7-446A-AFCC-37F6B83DFE61,عاشق پیتزا استیکش هستم البته مقدار کیفیتش تغییر کرده
0EFFA60E-8F00-43E8-B01E-420BDC17BF10,رستوران فنسی صورتحساب
547805E1-0994-406F-B1DF-379C8328433F,تجربه فوق‌العاده ظاهر غذا‌‌ها ظاهر رستوران خیلی عالی متفاوت هست نظر بصری کاملا هوس انگیزه برخورد پرسنل خیلی عالی بود البته مقداری طول کشید غذا آماده بشود قیمتش کمی بالا است نظرم کاملا می‌ارزید حتما سر بزنید پشیمان نمی‌شوید
EF69E7D1-9CF9-4EFA-A398-37ACB837D018,همسرم دو هفته پیش رفتیم محیط خوب پرسنل خوبی داشت پا هست آلفرد تنوری سوپر هستیم استافد کراست سفارش دادیم سیب‌زمینی کاراملی سیب‌زمینی کاراملی خوشمزه بود فقط تومان نمی‌ارزید چون حجمش کم بود پیتزا خوب بود پا هست آلفرد خوشمزه بود چون تنوری می‌شود کم خشک می‌شود خامه ای‌‌تر دوست دارم نسبت حجمش کمی گران بود همه خوب بود
0FF47873-27C8-4511-92B2-421BAF2A3BDD,نظر کیفیت غذا بهترین‌ها تهران هست فضای رستوران جای دارد اختصاص فضا قالب آلاچیق عالی است منها فضای آزاد کمی دارد مردم فضای تفکیکی‌اندک
25067ED5-D88D-47F5-A249-4220C851814A,سلام همسرم رستوران رفتیم سالاد زیگزاگ سفارش دادیم عالی بود مخصوصا سس مخصوصش سیب‌زمینی کاراملی فرایز سفارش دادیم بد نبود پیتزای میت لاورز امریکایی سفارش دادیم خوب بود مجموع غذایش خوشمزه بود مواد خوبی استفاده شده بود رفتار پرسنل خیلی خیلی عالی بود محیطش خوب بود ممنون فیدیلیو زیگزاگ
9941A7BD-531F-4ADA-A8A9-3819A5ED1EFF,بسیار عالی پر خوشمزگی قدر بس می‌خوری بعدش حتما می‌روی اب انار می‌زنی هضم کننده باشد چایی بعدش نگذرید وای دوغش وای ماستش وای ترشیش همه عالی امتحان کنید می‌ارزد صفش حتما تخت بنشینید دیزاینش خیلی دوست داشتم
927A0D1F-1E33-4912-B420-3CA184C6E19A,محیط بسیار زیبا ارامشبخش کاملا مشخصه حرفه‌ای طراحی‌شده بسیار زیبایی دارد کیفیت صبحانه‌‌هایش خوب بود گارنیش‌های هوس انگیزی داری قهوه خوبی نداشتن گفتیم قبول نمی‌کردند
884C8574-60C1-4544-BEE5-38274EDD6033,کیفیت غذایش خوب هست تنها ایرادش نان‌‌های سنگگ مانده آش هست ذوق آدم می‌خورد کاش نان تازه داغ داشتن
5EA754CC-CD7E-4D0A-80B1-3CB05F2A4810,اشنبه شب‌‌ها موسیقی زنده دارد خوب هست دیزی‌‌هایش کباب‌هایش خوب هست عالی نیست‌ی میز حافظ دارد روبروی سن اجرای موسیقی هست رزروی هست تعدادتان کم باشد نمی‌دهند نظر معرفیتش بیشتر چیزی هست هست ایرادی نمی‌شود گرفت‌ی پارکینگم نزدیکش دارد
57A7BF80-578F-4B8E-AD47-3834EABD708C,فضا اخلاق پرسنل سرویس خدمات عالی بود طعم غذا خوب نبود چیزبرگر قارچ سفارش بودم طعم برگر اصلا خوشم نیامد
BFBD1DC5-F610-4129-AA08-3815ECB79C39,فضای رستوران سه حیاط بیرونی پیاده‌روی خیابان رستوران حیاط سرپوشیده داخل رستوران است چیدمان مبلمان قسمت متفاوت فضای داخلی رستوران خیلی جالب چیده شده نظر مشتریان جلب می کند پرسنل رستوران همگی جوان هستند برخورد خوب صمیمانه‌ای مشتری دارند زمان مناسب بررسی کامل منو انتخاب غذای علاقه اختیار قرار می‌دهند هم‌چنین درصورتی‌که هرگونه سوالی محتویات درج شده منو داشته باشید حوصله پاسخگو خواهند بود منو صبحانه پیش غذا غذای اصلی منوی کافه می‌شود سفارش‌های سیب‌زمینی سرخ شده سالاد سزار مرغ گریل فیله سوته مرغ موهیتو کاردنیال پانچ بود مقدار سیب زمینی سرو شده مناسب بوده طعمی کاملا معمولی دارد سالاد سزار کافی‌ست رده سالاد سزارهای خوشمزه رستوران‌های تهران قرار می‌گیرد فیله سوته غذای تایلندی هست نودل سبزیجات پخته مرغ گریل بود سبزیجات ان خوب پخته شده بود اندازه‌ای له شده باسند طعم خوبی داشت نوشیدنی‌ها خوش طعم خنک بودند
9773F792-E8E8-4D3A-8F7A-3C9E75F824BD,واقعن خوب هست حتما برید امتحانش می‌ارزد فوق‌العاده شلوغ هست سفارش ماشرو برگر بود خیلی عالی بود سیب زمینیاش پنیر بوی خیلی عالی بود حتما سیب زمینیشم امتحان کنیر نان‌‌های نرمی دارد سس‌‌های قارچ هستیم می‌ریزند عالی هست حتما برید
BEB01676-1D37-40CB-885D-381C3C99371D,فضای خوبی دارد می‌شود قسمتی تعدادی مهمان‌‌ها اختصاصی کنید نسبتا لوکس است نظری جلسات کاری مناسب‌‌تر است
883890FE-DC2C-45F0-8FE5-3CA22FC34A2B,بهترین کارامل ماکیاتو می‌شود خورد پیتزا کواترو عالی هست سزارش خیلی خوب هست پاستاشو امتحان نکردم گذاشتم برنامه
F33794F4-8112-4263-AC98-382ABCBBD979,همیشه شلوغ هست درنهایت بعداز کلی انتظار می‌توانیم غذای خوشمزه بخوریم استیک هاشو دوستان توصیه می‌کنم
91FFA471-409C-4461-9E1F-38428C962165,خواننده‌‌های عالی‌ای غذای خوبی عالی موسیقی پاپ سنتی محلی دف نی ساعت دوازده شب یکسر موزیک خواننده
7DBB77E2-278F-6354-A00B-384436B32725,واقعا عابی بود می‌خواستم ایراد بگیرم نشد پرسنل عالی کیفیت حجم غذا بالا موسیقی زنده عالی جشن تولد دوست‌داشتنی واقعا
A708B0AD-E946-4913-B597-380CD6C8068C,رستوران خوب شیک کیفیت غذا خوب بود
78EFD18B-8D80-4803-B300-3CA052CD45D6,رستوران دارچین احتمالا رفتین بی‌شک اسمش شنیدید پشت هتل بزرگ تهران خیابان ناهید ساختمانی نارنجی رنگ قرار دارد دارچین رستورانیه غذا‌های ایرانی دارد غذا‌های خارجی حق می‌شود گفت استیکش بهترین استیک تهران هست
9AD443F0-080F-40AF-B90F-3CB108437B8B,محیط بسیار آرام عالی برخورد بسیار پرسنل مسول رستوران قرار‌های خانوادگی گروهی بسیار مناسب است کیفیت غذا تنوع خوبی دارد مخصوصا میرزاقاسمی ششلیک اکبر جوجه خیلی خوب بود محیط منحصر فرد تمامی مواقع محیطی دلنشین خلاصه یکی بهترین فیوریتهام است
92ED00E0-A64F-4392-B264-383F788A3215,سلام همه دوستان عزیزم جمعه شب بهمراه دوتا دوستانم رستوران فرانسوی داییت رفتم ابتدا جلوی ماشین تحویل گرفتن تشریفات خاصی وارد رستوران شدیم موسیقی زنده پیانو آرامش خاصی بهم داد پیش غذا اسموک سیمان خوردم غذای اصلی استیک فیل هست کاملا مشخص بود گوشت تازه بوده کاملا پخته شده بود واقعا خوشمزه بود برخورد خوب پرسنل لوکس بودنش کاملا مشهود بوده‌ام دوستانم شب عالی داشتیم
2A71F03D-DB4F-4C86-B6FA-3CBE2425DE11,رستوران دارچین فیل هست کباب ماستی جوجه ترش خلاصه کلام دارچین فوق‌العاده هست
B7B7E551-A890-4F66-9779-37BD02F95F56,خیلی خوب هست رستوران شیک مناسبی هست
4813696C-EE45-4A7C-8E81-37EB15503956,تازگی فست فواد رفتم پیشنهاد یکی دوستان دکوراسیون داخلی رستوران گرم دلنشین بود بزرگ دو طبقه بود سرویس دهی سرعت بالایی داشت برخورد پرسنل معمولی بود قیمت‌‌هایشان تقریبا بالا بود حجم غذا‌ها زیاد بود پک برگر سیر خامه سفارش دادیم نون پیچ بود درونش سس پنیر خامه سیر داشت طعمش خوب بود کنارش سیب‌زمینی سرخ کرده داشت برگر خوبی بود پا هست آلفرد تنوری سفارش دادیم ظاهرش خیلی جذاب خوب بود خشک بود خوب طعم دار نشده بودا سس آلفرد خیلی کم بود خیلی دوسش نداشتیم روش پنیر پیتزا ریخته بودن گذاشته بودن گریل شده بود روش خوب بود ماهیت خوشمزه بود طعم خوبی داشت بزرگ بود طعم خوب نعنا لیمو داشت ماشروم فرایز سیب‌زمینی سرخ کرده سس قارچ خامه بود خوشمزه بود کاراملی فرایز پیاز سرخ کرده پنیر بود خوب نبود سالادش خوب بود مرغ روش خوش طعم بود سس خوشمزه‌ای داشت
57649746-0EFD-4538-9944-3CCE4764C39B,عرض سلام سالگرد ازدواج همسرم کافه‌ی دنج طراحی منحصر بفردی دارد رفتیم غذا سرویس عالی برخورد ویترس عالی
DE99CE71-E83D-472D-80A4-3CCEA99E9581,غذا‌هایش خوب هست صف خیلی خیلی طولانی دارد زمان زیادی سرپا بایستید یکی غذایش تمام بشود برید جاش بنشینید یکباره‌اش خپبه
9901014A-F59D-4C25-8EED-3C870F1777B4,دیزی فوق العاده‌ای داشتن دوغ محلی بسیار عالی بود دوستام کباب خوردن خیلی راضی بودن
560D41F3-7A11-69D4-A75D-37FABA646B7F,بسیار عالی
563FCE85-541E-499D-BF9E-380721D25463,خانواده شام تولد بار اول رفتیم کالوک کیفیت اندازه پرس‌‌ها برخورد خوب حرفه‌ای پرسنل طعم خوب ادویه مناسب دکوراسیون چیدمان عالی امکان استفاده تراس بزرگ مناسب ماهیت سالاد فرتوش زیادی ترش بودن ماهیچه علیرغم پخت عالی کافی کمی بوی ضخم می‌داد صدای موزیک کمی زیاد‌‌تر حد نرمال بود نسبت قیمت کیفیت خوبی داشت
B6E172AB-11DB-4532-8D91-3C8C7EE7D472,نظر طعم خوبی دارد غذا‌هایش رفتار پرسنلش هستم خوب هست کمی قیمت غذا‌هایش نسبت کیفیت غذا بالا است فضای بازش دوست دارم
B5B7C957-83F8-47BA-8BE7-3CAEA0175A39,پارکینگ اختصاصی خیلی خوب هست خیال راحت مراجعه می‌کنیم بهتر هست رزرو کنیم چون تقریبا رستوران پر بود ماهیت خیلی خوب بود سالاد سزار مرغ سوخاری خیلی خوشمزه بود استیک الامد عالی بود لطیف پخت عالی دور چین فوق‌العاده سس‌‌های خوشمزه
649E5D8C-8CD8-480F-AC1D-3CB826D18DD4,غذا‌های لبنانی ترکی حجم غذا‌ها نفره است نان‌هایش امتحان کنید
765F409B-1E58-438B-B657-3841B433715D,همسرم رفت هستیم پیتزا میت لاورز سفارش دادیم بسیا عالی بود واقعا قیمت بسیار بالا بود عجییب دکور محیط رفتار پرسنل عالی بود
BB7CDA2C-C7BD-4839-8214-4295B5E5718A,کباب ترش جوجه ترش ماهی ترش غزل الا سرخ‌شده فیل هست ماستی همه عالی هستند البته سبک کباب ترش چیزی شهرهای شمالی هست متفاوت هست انصافا خوشمزه است قیمتش نسبتا گران هست چهار بیشتر هزار تومان هزینه کنید
2B55689A-6FD7-4D7A-BF04-42990F5FC050,روز پیش بودم سیب‌زمینی تنوری مگا برگر ماشروم برگر خوردم سالاد سزار خداییش خوش مزه بود کمی قیمتارو بیاورند پایین خیلی خوب می‌شود
189BE4CF-B44A-49DD-B05D-3CCDF04512D3,رستوران روف تاپ گریل رفته ممنون می‌شوم خوب بده بگویید
845DD080-03B6-486A-9D98-4288D8E7D95D,جای خوشمزه‌ای بود می‌روم پیتزا‌هایش خوب هست سیب زمینیش خوشمزه نوشیدنی‌هاش نگویم تجربه خوبی هست مخصوصا یکشنبه‌‌ها شانسی حس بردش جذاب وسوسه‌برانگیز محیط رفتار پرسنل خوب هست
822CBA94-9A6A-4A7B-B50A-428BA43E09BB,طول سال اخیر چندین بار رستوران رفتم کلی کیفیت غذای رستوران عالی هست مخصوصا شیشلیکش شاندیز می‌ماند بزرگ‌ترین معضل رستوران نبود جاپارک روزهای تعطیل هست خیلی خوش شانس بود بعد نیم ساعت معطلی جا پارکینگ پیدا کرد هفته رستوران رفتم شیشلیک عالی دوغ محلی عالی سالاد مخصوص اسمش یادم نیست تومان بود خیلی خیلی معمولی بود ویکی بی‌کیفیت‌ترین سالادهایی بود رستوران‌‌ها خوردم ارفاق می‌توانست تاج‌ها هستند باشد رستورانی غذا‌های کیفیتی سالادی خیلی ذوق دارد می‌زند پیشنهاد می‌کنم حتما یکبار رستوران بروید
CCFE1E23-15ED-4BBC-AAEB-384ED21446FE,سرویس غذای خوشمزه‌ای دارد حجمش طوری هست پیش غذا سفارش بدی سیر بشوی توجه قیمت‌ها سرویس بالایش مناسبت‌های خیلی خاص دونفره پیشنهاد می‌شود
F48A1F95-18EB-43CB-8E26-428ECABC8711,رستوران پیپل حسی رستوران می‌گیری هست رستوران قشنگیه فضایش خیلی کوچیک هست میز‌ها بسیار نزدیک کم احساس راحتی نمی‌کنی میز کناری دلت نشسته باشد غذا سرویس‌دهی خوب مساله ذهنت می برود پیش غذا سوشی سفارش دادم خیلی خوب بود غذای اصلی مرغ گریل بسیار لذیذ بود البته عکس کم ناخونک زدم غذا بعد عکس گرفتم چیدمان خودشان خیلی قشنگ‌تر عکس هست کلا رستورانی هست حس خوبی می‌دهد البته فکر کنم ساعاتی رفت خیلی شلوغ نباشد
9B84E2DE-46CC-4E17-876C-385CAC88E6DA,کباب سرای شمرون
EF01D529-ECDB-413E-8F84-385CF2CA1447,واقعا عالی بود خیلی هوشمزه مزه تکی داشت
D6A9C80E-6861-64A4-C2E7-3858F8267FE4,دو همکارام بردم فضایش خوب بود البته عکس‌‌ها کمی واقعیتش بهتر هست پرسنل مودب بودند استیک مخصوصش خوب خوشمزه بود سیب‌زمینی زیرش خیلی جالب نبود دو جور غذای مرغ شنیسل گرفتیم آن‌ها خوشمزه بودن قشنگ سرو شده بودند سالادش نسبتا خوب بود غلط دیکته داشت حیف هست اصلاح نشود چون بعضی‌‌ها چیز‌ها دقت می‌کنند چیز‌ها جزیی کیفیت ظرافت می دوانند مجموع راضی بودم توجه نسبتا محل کارم نزدیکه خواهم رفت
BD7E5850-B3F9-48EF-ACEE-429D05FAC969,خوش مزه کیفیت تمیز همه غذا‌هایش برخوردشان خوب هست حرفه‌ای هستند انواع نون‌ها شکلات هار خودشان درست می‌کنند شکلات‌هایش عالی هست جا پارک سخت گیر می‌آید اکثرا شلوغ هست
5428B4BB-0756-63F9-C616-3860B6B1DFCA,چهارشنبه سیزدهم آذر شبی بسیار دلپذیر رستوران لیون سپری کردم برخورد پرسنل بسیار قابل توجه عالی بود پیش غذا غذا خوش طعم زیبا بود موسیقی انتخاب‌شده بسیار دوست داشتم
C22ACFBF-41B8-4E17-AF90-42A2FB0F7782,کیفیت کلی غذا نسبت قیمت خیلی خوب بود حتما سالاد سزار فیل هست امتحان کنید کیفیت پاستا نسبت پیتزا خیلی بهتر بود محیط گرمی دارد مناسب دورهمی‌های خانوادگی دوستانه است روزهای اواخر هفته بسیار شلوغ هست حتما پیدا کردن پارک دچار دردسر می‌شوید توصیه می‌شود وسط هفته رستوران سر بزنید قبل رزرو کنید
43D6BE28-4D7C-4C8A-8435-42B297BCF96B,نظرم بوفه صبحانه ریبار یکی بوفه صبحانه‌‌های هیجان‌انگیز تهران هست انواع گزینه‌‌های سرد گرم صرف صبحانه می‌دهد
BBA9E64A-ACA2-4152-9094-42CD1DCA6ED8,فضای رستوران شیک غذا واقعاعالی سرویس‌دهی بسیار خوب گارسون‌‌های کاملا حرفه‌ای جای پارکش هستم به‌راحتی حق سرویس مالیات ارزش افزوده ندارد می‌شود گفت پکیج کامل هست واقعا
4DA85D0E-D11A-43F6-9739-3DF14DF1A184,نظرم طعم برگر‌هایش فوق‌العاده بی‌نظیر بود ترافل برگرش تست کردم طمع واقعی گوشت جعفری محشر بود مقدار پنیر بیشتری داشت عالی بود ترافل فرایز سیب‌زمینی سس مخصوص بود خیلی دلچسب بود
1F7EF76F-C4EB-45B7-84CE-42E95D2C2E05,عالی سرویس‌دهی کیفیت غذا نظافت همه عالی مدیریت رستوران همه جور فکر مشتری کرده است همانند رستوران هتل پنج ستاره خارج کشور دقت احترام مشتری دیدم قیمت گران بود پول سرویس خوب می‌گیرد
